E,Node 7444,Node 9596,27
E,Node 7444,Node 8881,36
E,Node 7444,Node 8468,28
E,Node 7445,Node 9988,11
E,Node 7445,Node 7948,75
E,Node 7445,Node 9978,99
E,Node 7445,Node 8067,17
E,Node 7445,Node 9578,29
E,Node 7445,Node 9740,8
E,Node 7445,Node 7514,52
E,Node 7446,Node 7821,63
E,Node 7446,Node 7959,1
E,Node 7446,Node 7865,28
E,Node 7446,Node 8864,82
E,Node 7446,Node 9224,87
E,Node 7446,Node 8649,7
E,Node 7446,Node 9784,26
E,Node 7446,Node 9050,67
E,Node 7446,Node 9496,14
E,Node 7447,Node 9675,17
E,Node 7447,Node 9835,37
E,Node 7447,Node 8567,58
E,Node 7447,Node 9239,37
E,Node 7447,Node 8101,84
E,Node 7447,Node 8455,2
E,Node 7448,Node 7501,63
E,Node 7448,Node 9529,28
E,Node 7448,Node 8474,57
E,Node 7448,Node 8117,61
E,Node 7448,Node 8576,88
E,Node 7448,Node 7898,36
E,Node 7448,Node 9705,98
E,Node 7448,Node 8167,11
E,Node 7449,Node 7550,6
E,Node 7449,Node 7500,49
E,Node 7449,Node 8694,6
E,Node 7449,Node 8307,53
E,Node 7449,Node 9973,27
E,Node 7449,Node 7897,98
E,Node 7449,Node 9481,39
E,Node 7450,Node 8783,2
E,Node 7450,Node 8760,25
E,Node 7451,Node 9699,17
E,Node 7451,Node 9937,54
E,Node 7451,Node 8225,63
E,Node 7451,Node 9710,4
E,Node 7451,Node 9648,39
E,Node 7451,Node 8920,40
E,Node 7452,Node 9214,21
E,Node 7452,Node 9969,90
E,Node 7452,Node 8817,20
E,Node 7452,Node 7641,69
E,Node 7452,Node 8803,96
E,Node 7453,Node 8748,80
E,Node 7453,Node 8730,81
E,Node 7453,Node 7467,59
E,Node 7453,Node 7986,81
E,Node 7453,Node 8133,86
E,Node 7453,Node 9772,62
E,Node 7453,Node 7991,17
E,Node 7453,Node 9435,59
E,Node 7453,Node 7575,92
E,Node 7453,Node 8318,84
E,Node 7454,Node 8208,13
E,Node 7454,Node 9950,31
E,Node 7454,Node 9316,1
E,Node 7454,Node 8610,61
E,Node 7454,Node 7902,67
E,Node 7454,Node 8436,28
E,Node 7454,Node 7474,21
E,Node 7454,Node 9276,35
E,Node 7454,Node 8238,4
E,Node 7454,Node 9253,39
E,Node 7455,Node 8907,12
E,Node 7455,Node 9639,72
E,Node 7455,Node 9152,40
E,Node 7455,Node 9677,73
E,Node 7455,Node 9719,69
E,Node 7456,Node 8101,3
E,Node 7456,Node 7832,24
E,Node 7456,Node 7631,31
E,Node 7456,Node 9697,0
E,Node 7456,Node 7543,15
E,Node 7457,Node 8936,51
E,Node 7457,Node 7988,91
E,Node 7457,Node 9689,19
E,Node 7457,Node 9814,41
E,Node 7457,Node 7819,73
E,Node 7457,Node 8984,2
E,Node 7457,Node 8914,11
E,Node 7457,Node 9224,14
E,Node 7457,Node 9661,26
E,Node 7457,Node 8547,89
E,Node 7457,Node 8284,42
E,Node 7458,Node 8260,45
E,Node 7458,Node 7887,3
E,Node 7458,Node 9399,28
E,Node 7458,Node 7904,66
E,Node 7458,Node 8300,4
E,Node 7458,Node 9791,59
E,Node 7459,Node 8395,82
E,Node 7460,Node 8088,78
E,Node 7460,Node 9598,16
E,Node 7460,Node 8882,45
E,Node 7460,Node 8666,9
E,Node 7460,Node 9069,1
E,Node 7460,Node 9074,58
E,Node 7461,Node 8998,88
E,Node 7461,Node 9393,56
E,Node 7461,Node 7775,19
E,Node 7461,Node 8171,8
E,Node 7461,Node 8368,57
E,Node 7461,Node 8578,13
E,Node 7461,Node 8821,68
E,Node 7462,Node 7737,27
E,Node 7462,Node 8010,27
E,Node 7462,Node 8778,94
E,Node 7462,Node 8299,18
E,Node 7463,Node 7727,73
E,Node 7463,Node 7796,11
E,Node 7463,Node 9405,88
E,Node 7463,Node 9940,62
E,Node 7463,Node 7596,45
E,Node 7463,Node 8738,63
E,Node 7463,Node 9114,33
E,Node 7464,Node 8352,47
E,Node 7464,Node 7902,80
E,Node 7464,Node 8313,98
E,Node 7464,Node 7545,52
E,Node 7464,Node 7527,87
E,Node 7464,Node 7523,42
E,Node 7464,Node 9776,32
E,Node 7464,Node 7767,48
E,Node 7464,Node 9479,62
E,Node 7464,Node 8307,2
E,Node 7464,Node 9275,49
E,Node 7465,Node 9430,41
E,Node 7465,Node 8898,73
E,Node 7465,Node 8531,82
E,Node 7465,Node 8536,1
E,Node 7465,Node 7554,98
E,Node 7465,Node 9574,86
E,Node 7465,Node 9553,72
E,Node 7466,Node 8201,8
E,Node 7466,Node 8293,11
E,Node 7466,Node 8973,39
E,Node 7466,Node 8957,47
E,Node 7466,Node 9896,49
E,Node 7466,Node 7919,81
E,Node 7466,Node 9243,79
E,Node 7467,Node 7527,47
E,Node 7467,Node 8298,30
E,Node 7468,Node 7630,43
E,Node 7468,Node 8411,28
E,Node 7468,Node 9860,53
E,Node 7468,Node 9937,59
E,Node 7468,Node 8143,56
E,Node 7468,Node 8927,96
E,Node 7469,Node 9517,62
E,Node 7469,Node 8540,89
E,Node 7469,Node 9614,25
E,Node 7470,Node 7814,3
E,Node 7470,Node 9806,80
E,Node 7470,Node 7998,73
E,Node 7470,Node 9088,3
E,Node 7470,Node 7482,29
E,Node 7470,Node 8343,79
E,Node 7470,Node 9865,74
E,Node 7470,Node 8581,5
E,Node 7470,Node 8304,31
E,Node 7471,Node 9992,11
E,Node 7471,Node 9255,99
E,Node 7471,Node 8447,69
E,Node 7471,Node 9064,10
E,Node 7471,Node 9204,3
E,Node 7471,Node 7861,30
E,Node 7472,Node 9686,60
E,Node 7472,Node 8074,64
E,Node 7472,Node 9432,9
E,Node 7472,Node 7666,68
E,Node 7473,Node 9380,95
E,Node 7473,Node 8364,32
E,Node 7473,Node 8213,93
E,Node 7473,Node 8870,96
E,Node 7473,Node 7495,24
E,Node 7473,Node 9094,48
E,Node 7473,Node 8290,98
E,Node 7474,Node 8930,35
E,Node 7474,Node 8501,91
E,Node 7474,Node 8155,81
E,Node 7474,Node 9191,19
E,Node 7474,Node 7762,59
E,Node 7474,Node 9040,63
E,Node 7474,Node 9696,39
E,Node 7474,Node 7863,8
E,Node 7474,Node 8557,99
E,Node 7474,Node 9289,52
E,Node 7475,Node 9838,56
E,Node 7475,Node 7658,40
E,Node 7475,Node 8713,87
E,Node 7475,Node 8541,55
E,Node 7475,Node 8818,46
E,Node 7475,Node 8056,43
E,Node 7475,Node 7923,54
E,Node 7476,Node 8867,40
E,Node 7476,Node 8985,92
E,Node 7476,Node 7993,91
E,Node 7476,Node 9372,74
E,Node 7476,Node 9636,8
E,Node 7476,Node 9437,65
E,Node 7476,Node 8120,96
E,Node 7476,Node 8308,26
E,Node 7477,Node 9045,67
E,Node 7477,Node 9827,27
E,Node 7477,Node 7511,0
E,Node 7477,Node 8969,81
E,Node 7477,Node 9343,0
E,Node 7477,Node 9972,10
E,Node 7477,Node 8146,62
E,Node 7477,Node 8793,68
E,Node 7478,Node 9321,67
E,Node 7478,Node 9117,27
E,Node 7478,Node 8089,24
E,Node 7479,Node 8688,57
E,Node 7479,Node 9464,76
E,Node 7479,Node 8878,46
E,Node 7479,Node 8823,37
E,Node 7479,Node 7837,15
E,Node 7479,Node 8937,61
E,Node 7480,Node 9524,32
E,Node 7480,Node 7843,68
E,Node 7480,Node 8207,84
E,Node 7480,Node 9135,22
E,Node 7480,Node 7670,69
E,Node 7480,Node 9680,37
E,Node 7480,Node 7642,87
E,Node 7480,Node 9619,93
E,Node 7481,Node 8717,62
E,Node 7481,Node 7613,40
E,Node 7481,Node 9568,82
E,Node 7481,Node 7880,93
E,Node 7481,Node 7829,42
E,Node 7481,Node 9404,59
E,Node 7481,Node 8112,57
E,Node 7481,Node 9061,50
E,Node 7482,Node 9238,88
E,Node 7483,Node 8566,42
E,Node 7483,Node 7489,79
E,Node 7483,Node 8794,7
E,Node 7483,Node 9486,53
E,Node 7483,Node 7926,91
E,Node 7484,Node 8199,10
E,Node 7484,Node 7688,5
E,Node 7484,Node 9306,89
E,Node 7484,Node 8524,40
E,Node 7484,Node 8489,5
E,Node 7484,Node 7758,90
E,Node 7485,Node 9928,57
E,Node 7485,Node 7727,87
E,Node 7485,Node 9426,42
E,Node 7485,Node 8055,80
E,Node 7485,Node 8481,4
E,Node 7485,Node 9216,56
E,Node 7486,Node 9533,19
E,Node 7486,Node 8071,22
E,Node 7486,Node 7881,75
E,Node 7486,Node 9724,74
E,Node 7486,Node 7712,47
E,Node 7486,Node 9170,23
E,Node 7486,Node 9258,60
E,Node 7486,Node 7760,57
E,Node 7486,Node 9879,63
E,Node 7486,Node 9611,72
E,Node 7486,Node 9804,54
E,Node 7487,Node 9044,86
E,Node 7487,Node 9519,16
E,Node 7487,Node 7615,13
E,Node 7487,Node 8327,99
E,Node 7487,Node 9517,66
E,Node 7487,Node 9683,12
E,Node 7487,Node 7560,92
E,Node 7487,Node 9004,37
E,Node 7487,Node 9392,66
E,Node 7487,Node 8018,64
E,Node 7488,Node 9575,62
E,Node 7488,Node 9786,77
E,Node 7488,Node 9667,10
E,Node 7488,Node 9354,40
E,Node 7488,Node 8003,56
E,Node 7489,Node 9977,92
E,Node 7489,Node 9323,18
E,Node 7489,Node 9022,99
E,Node 7489,Node 8227,89
E,Node 7489,Node 9234,2
E,Node 7489,Node 8988,43
E,Node 7490,Node 9421,5
E,Node 7490,Node 7607,32
E,Node 7490,Node 8346,32
E,Node 7490,Node 9843,10
E,Node 7490,Node 9094,12
E,Node 7490,Node 9549,56
E,Node 7490,Node 8967,28
E,Node 7490,Node 8024,37
E,Node 7491,Node 9257,61
E,Node 7491,Node 9190,34
E,Node 7491,Node 7950,15
E,Node 7491,Node 8147,53
E,Node 7491,Node 9539,81
E,Node 7491,Node 9681,38
E,Node 7491,Node 8307,6
E,Node 7491,Node 9600,74
E,Node 7491,Node 9117,15
E,Node 7492,Node 7621,62
E,Node 7492,Node 8924,55
E,Node 7492,Node 8738,11
E,Node 7492,Node 7848,1
E,Node 7492,Node 8188,11
E,Node 7492,Node 7891,75
E,Node 7492,Node 7646,26
E,Node 7492,Node 9740,58
E,Node 7493,Node 8703,63
E,Node 7493,Node 7888,31
E,Node 7493,Node 9441,4
E,Node 7493,Node 8302,33
E,Node 7494,Node 8696,26
E,Node 7494,Node 9758,24
E,Node 7494,Node 8893,83
E,Node 7494,Node 8554,66
E,Node 7494,Node 8120,58
E,Node 7494,Node 7988,3
E,Node 7494,Node 8921,39
E,Node 7495,Node 8453,16
E,Node 7495,Node 9186,82
E,Node 7495,Node 7833,63
E,Node 7495,Node 7914,29
E,Node 7495,Node 7550,61
E,Node 7496,Node 9583,39
E,Node 7496,Node 9859,18
E,Node 7496,Node 9888,33
E,Node 7496,Node 8808,47
E,Node 7496,Node 8067,45
E,Node 7496,Node 9256,38
E,Node 7497,Node 8440,50
E,Node 7497,Node 9205,42
E,Node 7497,Node 8247,32
E,Node 7497,Node 9582,100
E,Node 7497,Node 8750,64
E,Node 7497,Node 9230,99
E,Node 7498,Node 8194,64
E,Node 7498,Node 9455,78
E,Node 7498,Node 8692,40
E,Node 7498,Node 9154,38
E,Node 7498,Node 7914,68
E,Node 7499,Node 8929,41
E,Node 7499,Node 7799,30
E,Node 7499,Node 9705,17
E,Node 7499,Node 9198,53
E,Node 7499,Node 9892,12
E,Node 7499,Node 8726,100
E,Node 7499,Node 8218,9
E,Node 7499,Node 8447,9
E,Node 7500,Node 9077,92
E,Node 7500,Node 9842,28
E,Node 7500,Node 7760,37
E,Node 7500,Node 8062,51
E,Node 7500,Node 7734,36
E,Node 7500,Node 9355,55
E,Node 7500,Node 8332,40
E,Node 7501,Node 8918,100
E,Node 7501,Node 8407,35
E,Node 7501,Node 8090,45
E,Node 7501,Node 9208,92
E,Node 7501,Node 8443,0
E,Node 7501,Node 9216,14
E,Node 7501,Node 9578,87
E,Node 7501,Node 8457,84
E,Node 7501,Node 7728,26
E,Node 7502,Node 7900,17
E,Node 7502,Node 7508,12
E,Node 7502,Node 8874,3
E,Node 7502,Node 8953,66
E,Node 7502,Node 8516,90
E,Node 7502,Node 7877,19
E,Node 7502,Node 8049,87
E,Node 7503,Node 9542,30
E,Node 7503,Node 7836,5
E,Node 7503,Node 7890,54
E,Node 7503,Node 7849,49
E,Node 7504,Node 8922,25
E,Node 7504,Node 7512,86
E,Node 7504,Node 9379,68
E,Node 7504,Node 8288,15
E,Node 7504,Node 9703,81
E,Node 7505,Node 8618,64
E,Node 7505,Node 8764,11
E,Node 7505,Node 8665,6
E,Node 7505,Node 7755,33
E,Node 7506,Node 8086,23
E,Node 7506,Node 8574,82
E,Node 7506,Node 8783,39
E,Node 7507,Node 8080,79
E,Node 7507,Node 9654,38
E,Node 7507,Node 9946,25
E,Node 7507,Node 9736,18
E,Node 7507,Node 7701,99
E,Node 7507,Node 8049,46
E,Node 7507,Node 9646,88
E,Node 7507,Node 8835,87
E,Node 7508,Node 8903,37
E,Node 7508,Node 8191,20
E,Node 7508,Node 7577,83
E,Node 7508,Node 8938,93
E,Node 7508,Node 8738,43
E,Node 7508,Node 8388,22
E,Node 7508,Node 7870,83
E,Node 7508,Node 9163,94
E,Node 7508,Node 9617,76
E,Node 7509,Node 7717,84
E,Node 7509,Node 9333,99
E,Node 7509,Node 8323,6
E,Node 7509,Node 7876,46
E,Node 7509,Node 8997,62
E,Node 7510,Node 7652,32
E,Node 7510,Node 8816,77
E,Node 7510,Node 7744,91
E,Node 7510,Node 8102,74
E,Node 7510,Node 8198,91
E,Node 7511,Node 8989,8
E,Node 7511,Node 8798,28
E,Node 7511,Node 9062,92
E,Node 7512,Node 8573,83
E,Node 7512,Node 9335,100
E,Node 7513,Node 9451,3
E,Node 7513,Node 8816,63
E,Node 7513,Node 7931,15
E,Node 7513,Node 9565,75
E,Node 7513,Node 7961,0
E,Node 7513,Node 8114,61
E,Node 7513,Node 9120,100
E,Node 7513,Node 9896,62
E,Node 7513,Node 7781,43
E,Node 7514,Node 7683,54
E,Node 7514,Node 8831,79
E,Node 7514,Node 9292,40
E,Node 7514,Node 9741,16
E,Node 7514,Node 9791,18
E,Node 7515,Node 9816,93
E,Node 7515,Node 8511,74
E,Node 7515,Node 7960,0
E,Node 7515,Node 8229,13
E,Node 7515,Node 9515,0
E,Node 7516,Node 9250,78
E,Node 7516,Node 9876,45
E,Node 7516,Node 8762,68
E,Node 7516,Node 8632,32
E,Node 7516,Node 9477,93
E,Node 7516,Node 7928,38
E,Node 7517,Node 9137,76
E,Node 7517,Node 9755,45
E,Node 7517,Node 8501,34
E,Node 7517,Node 9564,60
E,Node 7517,Node 7843,26
E,Node 7518,Node 8927,12
E,Node 7518,Node 7736,85
E,Node 7518,Node 9661,72
E,Node 7518,Node 7989,76
E,Node 7518,Node 7955,4
E,Node 7518,Node 7815,99
E,Node 7519,Node 8156,80
E,Node 7519,Node 9995,11
E,Node 7519,Node 8392,91
E,Node 7519,Node 8271,81
E,Node 7519,Node 8148,22
E,Node 7520,Node 8901,15
E,Node 7520,Node 8237,81
E,Node 7520,Node 9716,33
E,Node 7520,Node 8779,8
E,Node 7520,Node 8405,100
E,Node 7521,Node 9763,77
E,Node 7521,Node 9218,7
E,Node 7521,Node 7833,3
E,Node 7521,Node 9323,66
E,Node 7521,Node 9798,89
E,Node 7521,Node 7817,22
E,Node 7522,Node 8951,84
E,Node 7522,Node 7725,22
E,Node 7522,Node 7827,66
E,Node 7522,Node 7757,80
E,Node 7522,Node 8310,0
E,Node 7523,Node 9542,69
E,Node 7523,Node 7820,91
E,Node 7523,Node 8429,42
E,Node 7523,Node 8052,69
E,Node 7524,Node 9267,81
E,Node 7524,Node 9232,40
E,Node 7524,Node 8081,95
E,Node 7524,Node 9014,83
E,Node 7525,Node 9300,36
E,Node 7525,Node 8105,24
E,Node 7525,Node 9002,65
E,Node 7525,Node 8208,57
E,Node 7525,Node 9804,43
E,Node 7526,Node 7808,34
E,Node 7526,Node 7690,60
E,Node 7526,Node 7925,22
E,Node 7526,Node 9923,37
E,Node 7526,Node 8930,75
E,Node 7526,Node 9638,51
E,Node 7526,Node 9483,81
E,Node 7526,Node 9684,30
E,Node 7526,Node 7565,29
E,Node 7526,Node 9336,90
E,Node 7527,Node 9180,23
E,Node 7527,Node 8383,87
E,Node 7527,Node 7582,82
E,Node 7528,Node 9815,33
E,Node 7528,Node 9207,87
E,Node 7528,Node 7960,67
E,Node 7529,Node 9052,92
E,Node 7529,Node 9347,27
E,Node 7529,Node 8555,100
E,Node 7530,Node 7886,91
E,Node 7530,Node 9197,23
E,Node 7530,Node 9095,65
E,Node 7530,Node 8826,57
E,Node 7530,Node 9690,3
E,Node 7530,Node 8791,100
E,Node 7530,Node 8333,18
E,Node 7530,Node 8048,74
E,Node 7530,Node 9685,20
E,Node 7531,Node 8498,26
E,Node 7531,Node 8091,12
E,Node 7531,Node 8310,56
E,Node 7531,Node 8216,51
E,Node 7531,Node 7659,21
E,Node 7531,Node 9473,51
E,Node 7531,Node 8936,84
E,Node 7531,Node 8063,59
E,Node 7531,Node 7934,74
E,Node 7531,Node 8175,69
E,Node 7531,Node 9858,99
E,Node 7532,Node 8719,37
E,Node 7532,Node 8809,68
E,Node 7532,Node 7763,2
E,Node 7532,Node 9178,53
E,Node 7532,Node 8257,14
E,Node 7532,Node 9452,13
E,Node 7532,Node 9356,69
E,Node 7532,Node 9782,54
E,Node 7532,Node 9785,81
E,Node 7533,Node 9331,71
E,Node 7533,Node 7871,7
E,Node 7533,Node 8988,70
E,Node 7533,Node 8959,32
E,Node 7533,Node 9168,40
E,Node 7533,Node 9166,71
E,Node 7533,Node 9401,75
E,Node 7533,Node 9605,78
E,Node 7534,Node 9479,36
E,Node 7534,Node 7977,40
E,Node 7534,Node 9568,16
E,Node 7534,Node 9656,63
E,Node 7534,Node 7648,11
E,Node 7534,Node 9549,88
E,Node 7535,Node 9586,18
E,Node 7535,Node 7618,29
E,Node 7535,Node 8294,15
E,Node 7535,Node 9981,44
E,Node 7535,Node 8953,99
E,Node 7536,Node 9265,21
E,Node 7536,Node 7724,51
E,Node 7536,Node 9099,60
E,Node 7536,Node 8912,59
E,Node 7536,Node 9587,16
E,Node 7536,Node 7835,8
E,Node 7537,Node 7935,8
E,Node 7537,Node 7918,98
E,Node 7537,Node 8514,27
E,Node 7537,Node 9466,25
E,Node 7538,Node 9932,76
E,Node 7538,Node 7915,10
E,Node 7538,Node 9064,82
E,Node 7538,Node 9273,31
E,Node 7538,Node 7796,90
E,Node 7538,Node 8901,60
E,Node 7538,Node 8238,63
E,Node 7539,Node 9079,73
E,Node 7539,Node 7910,80
E,Node 7539,Node 7946,88
E,Node 7539,Node 8361,95
E,Node 7539,Node 7970,51
E,Node 7539,Node 8060,67
E,Node 7539,Node 8498,23
E,Node 7539,Node 8767,88
E,Node 7539,Node 9640,73
E,Node 7539,Node 7645,22
E,Node 7539,Node 8622,39
E,Node 7539,Node 9560,13
E,Node 7540,Node 8590,63
E,Node 7540,Node 7996,47
E,Node 7541,Node 9691,95
E,Node 7541,Node 9004,67
E,Node 7541,Node 7930,21
E,Node 7541,Node 7576,37
E,Node 7541,Node 8501,4
E,Node 7541,Node 7630,71
E,Node 7541,Node 7997,14
E,Node 7541,Node 9336,60
E,Node 7541,Node 8604,60
E,Node 7541,Node 8645,50
E,Node 7541,Node 8988,41
E,Node 7542,Node 8886,39
E,Node 7542,Node 9352,41
E,Node 7542,Node 8931,73
E,Node 7543,Node 9489,26
E,Node 7543,Node 9750,54
E,Node 7543,Node 8170,85
E,Node 7543,Node 9491,34
E,Node 7543,Node 8166,92
E,Node 7543,Node 9681,94
E,Node 7543,Node 8805,62
E,Node 7543,Node 8167,20
E,Node 7543,Node 9660,19
E,Node 7543,Node 8794,54
E,Node 7543,Node 9424,68
E,Node 7544,Node 9551,94
E,Node 7544,Node 9992,96
E,Node 7544,Node 7935,8
E,Node 7544,Node 8743,7
E,Node 7544,Node 9592,58
E,Node 7544,Node 9731,4
E,Node 7544,Node 8260,92
E,Node 7544,Node 9097,7
E,Node 7545,Node 8983,78
E,Node 7545,Node 8319,52
E,Node 7545,Node 8467,94
E,Node 7545,Node 9582,41
E,Node 7545,Node 8435,13
E,Node 7546,Node 7778,52
E,Node 7546,Node 9612,70
E,Node 7546,Node 8177,91
E,Node 7546,Node 9752,65
E,Node 7546,Node 9816,66
E,Node 7547,Node 9373,77
E,Node 7547,Node 9553,99
E,Node 7547,Node 9063,81
E,Node 7547,Node 8538,60
E,Node 7547,Node 8387,94
E,Node 7547,Node 9825,12
E,Node 7547,Node 7682,57
E,Node 7548,Node 9018,78
E,Node 7548,Node 7565,5
E,Node 7548,Node 8898,20
E,Node 7548,Node 8807,18
E,Node 7548,Node 9391,60
E,Node 7548,Node 8819,6
E,Node 7549,Node 9697,30
E,Node 7549,Node 8359,47
E,Node 7549,Node 9926,86
E,Node 7549,Node 8773,74
E,Node 7549,Node 8638,53
E,Node 7550,Node 9114,3
E,Node 7550,Node 7964,44
E,Node 7550,Node 9423,19
E,Node 7550,Node 8091,96
E,Node 7550,Node 9546,18
E,Node 7550,Node 9681,95
E,Node 7550,Node 8435,86
E,Node 7551,Node 8583,10
E,Node 7551,Node 8990,86
E,Node 7551,Node 8713,58
E,Node 7551,Node 9553,68
E,Node 7551,Node 8295,1
E,Node 7551,Node 8303,29
E,Node 7552,Node 7692,10
E,Node 7552,Node 8813,86
E,Node 7552,Node 9370,14
E,Node 7552,Node 9931,65
E,Node 7553,Node 8252,14
E,Node 7553,Node 7914,8
E,Node 7553,Node 7618,42
E,Node 7553,Node 7923,9
E,Node 7553,Node 9037,17
E,Node 7554,Node 9821,93
E,Node 7554,Node 9565,84
E,Node 7554,Node 8410,45
E,Node 7554,Node 9890,31
E,Node 7554,Node 8125,60
E,Node 7554,Node 9535,4
E,Node 7555,Node 7782,57
E,Node 7555,Node 8856,78
E,Node 7555,Node 9127,26
E,Node 7555,Node 8710,43
E,Node 7555,Node 8326,16
E,Node 7555,Node 8573,54
E,Node 7555,Node 7575,1
E,Node 7555,Node 8531,69
E,Node 7555,Node 8015,1
E,Node 7555,Node 8691,55
E,Node 7556,Node 8203,27
E,Node 7556,Node 8524,53
E,Node 7556,Node 9755,34
E,Node 7556,Node 7757,48
E,Node 7556,Node 7935,47
E,Node 7556,Node 9643,84
E,Node 7556,Node 8595,65
E,Node 7556,Node 9851,37
E,Node 7557,Node 9071,72
E,Node 7557,Node 9780,18
E,Node 7557,Node 9502,52
E,Node 7557,Node 9594,18
E,Node 7557,Node 8966,64
E,Node 7557,Node 8279,76
E,Node 7557,Node 9911,49
E,Node 7557,Node 8970,81
E,Node 7557,Node 9985,11
E,Node 7558,Node 9046,0
E,Node 7558,Node 7582,11
E,Node 7558,Node 7583,64
E,Node 7558,Node 7559,31
E,Node 7558,Node 9645,70
E,Node 7558,Node 8006,86
E,Node 7558,Node 7940,9
E,Node 7558,Node 9001,97
E,Node 7559,Node 7666,2
E,Node 7559,Node 8516,86
E,Node 7559,Node 8913,26
E,Node 7559,Node 8832,80
E,Node 7559,Node 9583,58
E,Node 7559,Node 8980,89
E,Node 7559,Node 8691,47
E,Node 7560,Node 9195,99
E,Node 7560,Node 9386,82
E,Node 7560,Node 8277,76
E,Node 7560,Node 8349,8
E,Node 7561,Node 9147,25
E,Node 7561,Node 9109,92
E,Node 7562,Node 8783,56
E,Node 7562,Node 7725,74
E,Node 7562,Node 9129,36
E,Node 7562,Node 7947,70
E,Node 7562,Node 9477,44
E,Node 7562,Node 7777,63
E,Node 7562,Node 9274,89
E,Node 7563,Node 7823,52
E,Node 7563,Node 8338,62
E,Node 7563,Node 8069,12
E,Node 7563,Node 7603,66
E,Node 7563,Node 8480,62
E,Node 7563,Node 8176,48
E,Node 7563,Node 9385,15
E,Node 7564,Node 8323,94
E,Node 7564,Node 7847,100
E,Node 7564,Node 8515,36
E,Node 7564,Node 8679,56
E,Node 7564,Node 8203,78
E,Node 7565,Node 9529,10
E,Node 7566,Node 7868,15
E,Node 7566,Node 8289,61
E,Node 7566,Node 9878,33
E,Node 7567,Node 8993,90
E,Node 7567,Node 7990,6
E,Node 7568,Node 9635,86
E,Node 7568,Node 9518,8
E,Node 7568,Node 9992,28
E,Node 7568,Node 9385,28
E,Node 7568,Node 8735,92
E,Node 7568,Node 7914,84
E,Node 7569,Node 8460,31
E,Node 7569,Node 7974,94
E,Node 7569,Node 8764,8
E,Node 7569,Node 9890,37
E,Node 7569,Node 8573,80
E,Node 7570,Node 8265,11
E,Node 7570,Node 8994,97
E,Node 7570,Node 8195,29
E,Node 7571,Node 8683,25
E,Node 7571,Node 7824,14
E,Node 7571,Node 7599,83
E,Node 7571,Node 8999,7
E,Node 7571,Node 8912,34
E,Node 7571,Node 8772,19
E,Node 7572,Node 9159,67
E,Node 7572,Node 9157,45
E,Node 7572,Node 7875,26
E,Node 7572,Node 9245,0
E,Node 7572,Node 9770,72
E,Node 7572,Node 9225,69
E,Node 7572,Node 8709,96
E,Node 7572,Node 8979,78
E,Node 7572,Node 8169,45
E,Node 7573,Node 9428,99
E,Node 7573,Node 8714,99
E,Node 7573,Node 9681,22
E,Node 7573,Node 9607,25
E,Node 7573,Node 9457,40
E,Node 7573,Node 8612,31
E,Node 7574,Node 8242,65
E,Node 7574,Node 8493,20
E,Node 7574,Node 8940,91
E,Node 7575,Node 7606,46
E,Node 7575,Node 8878,62
E,Node 7575,Node 8065,93
E,Node 7576,Node 7672,26
E,Node 7576,Node 9475,63
E,Node 7576,Node 9382,49
E,Node 7576,Node 9362,74
E,Node 7576,Node 7947,72
E,Node 7576,Node 7888,81
E,Node 7577,Node 8697,29
E,Node 7577,Node 8652,100
E,Node 7577,Node 7876,85
E,Node 7577,Node 9829,73
E,Node 7577,Node 7674,97
E,Node 7577,Node 8064,88
E,Node 7577,Node 9201,79
E,Node 7577,Node 9848,72
E,Node 7577,Node 7782,82
E,Node 7577,Node 8514,18
E,Node 7577,Node 9555,16
E,Node 7578,Node 9519,19
E,Node 7578,Node 7961,72
E,Node 7578,Node 8342,55
E,Node 7578,Node 9155,29
E,Node 7578,Node 9303,3
E,Node 7578,Node 9436,74
E,Node 7578,Node 8093,87
E,Node 7579,Node 7805,63
E,Node 7579,Node 8061,92
E,Node 7580,Node 9665,13
E,Node 7580,Node 8602,44
E,Node 7580,Node 9711,71
E,Node 7580,Node 9357,17
E,Node 7580,Node 9096,66
E,Node 7580,Node 9539,42
E,Node 7580,Node 9193,95
E,Node 7581,Node 9060,65
E,Node 7581,Node 8576,62
E,Node 7581,Node 8746,56
E,Node 7581,Node 8632,18
E,Node 7581,Node 9139,48
E,Node 7581,Node 7837,84
E,Node 7582,Node 8006,35
E,Node 7582,Node 9033,70
E,Node 7583,Node 8878,21
E,Node 7583,Node 8086,94
E,Node 7583,Node 9466,20
E,Node 7583,Node 8289,78
E,Node 7583,Node 9592,64
E,Node 7583,Node 7763,33
E,Node 7583,Node 8221,35
E,Node 7583,Node 8374,78
E,Node 7583,Node 9320,15
E,Node 7583,Node 8737,20
E,Node 7583,Node 7845,22
E,Node 7583,Node 8421,66
E,Node 7584,Node 9956,72
E,Node 7584,Node 8276,2
E,Node 7584,Node 7985,48
E,Node 7584,Node 8691,2
E,Node 7584,Node 9206,82
E,Node 7584,Node 8591,60
E,Node 7584,Node 7604,86
E,Node 7585,Node 9141,8
E,Node 7585,Node 9845,54
E,Node 7585,Node 7822,74
E,Node 7585,Node 8639,58
E,Node 7585,Node 8250,57
E,Node 7585,Node 8005,64
E,Node 7585,Node 8727,73
E,Node 7586,Node 8482,87
E,Node 7586,Node 7901,56
E,Node 7586,Node 8317,69
E,Node 7586,Node 9563,41
E,Node 7586,Node 7821,49
